SourceId,PaymentId,Date,Amount
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,CS1202275130102301,2/27/2012,130.3800
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,CS1203055170102363,3/5/2012,130.3800
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,CS1203125160102034,3/12/2012,130.3800
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,CS1203195180102233,3/19/2012,130.3800
db3fab81-b2a5-4e69-a830-2dedf122ee3a-0507986241,CS1203265260102198,3/26/2012,130.3800
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1112055000105430,12/5/2011,273.9200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1112195200103974,12/19/2011,276.9200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1201035000105409,1/3/2012,273.9200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1201175050103189,1/17/2012,276.9200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1201305280104628,1/30/2012,276.9200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1202135000105689,2/13/2012,273.9200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1202275000104973,2/27/2012,276.9200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1203125260104677,3/12/2012,283.8200
af99d766-01a8-4976-a2ca-a414d738d605-0012307329,CS1203265120104122,3/26/2012,286.8200
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1112015230101539,12/1/2011,90.5000
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1202285060102017,2/28/2012,74.7700
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1203055340101983,3/5/2012,74.7700
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1203125210102241,3/12/2012,74.7700
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1203195110101934,3/19/2012,19.0000
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1203195110101934,3/19/2012,25.4600
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1203195110101934,3/19/2012,30.3100
7b40a684-958a-41c9-a40f-5c8c85301a0a-4537925832,CS1203265230102385,3/26/2012,74.7700
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1111295100100278,11/29/2011,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1112065100100255,12/6/2011,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1112135040100355,12/13/2011,54.2300
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1112205010100153,12/20/2011,53.8500
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1112275030100200,12/27/2011,58.8400
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1201035050100164,1/3/2012,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1201105000100402,1/10/2012,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1201175000100455,1/17/2012,83.0800
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1202145030100175,2/14/2012,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1202215000100445,2/21/2012,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1203055110100385,3/5/2012,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1203095040100392,3/9/2012,108.4600
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1203165050100342,3/16/2012,83.0800
f9d13814-d498-4707-92d4-84b22ca854f3-0012287271,CS1203265030100153,3/26/2012,58.8400
2b96cfb2-56b6-47b1-8f28-08ef3118dd44-0011909973,CS1203265080104090,3/26/2012,60.0000
2b96cfb2-56b6-47b1-8f28-08ef3118dd44-0011909973,CS1203265080104091,3/26/2012,10.3800
62e910f5-c92b-4b97-9196-8170dbbc7c76-0011241897,CS1112275050101737,12/27/2011,137.0000
62e910f5-c92b-4b97-9196-8170dbbc7c76-0011241897,CS1201235020101700,1/23/2012,137.0000
62e910f5-c92b-4b97-9196-8170dbbc7c76-0011241897,CS1202215080102035,2/21/2012,112.0000
62e910f5-c92b-4b97-9196-8170dbbc7c76-0011241897,CS1203265070102112,3/26/2012,137.0000
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1112055040101418,12/5/2011,170.0000
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1112055040101418,12/5/2011,515.0000
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1201060010100389,1/6/2012,489.0000
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1201190010101503,1/19/2012,51.0000
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1201190010101503,1/19/2012,275.0000
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1201305100103105,1/30/2012,327.6900
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1202135230103804,2/13/2012,327.6900
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1202275170103361,2/27/2012,115.3800
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1202275170103361,2/27/2012,212.3100
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1203125240103586,3/12/2012,327.6900
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1203265260103719,3/26/2012,115.3800
65dc120e-2def-4c8e-91d4-adc4e5edd3cd-0009588098,CS1203265260103719,3/26/2012,212.3100
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1111305100103560,11/30/2011,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1112055070102805,12/5/2011,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1112125250104939,12/12/2011,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1112215060103779,12/21/2011,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1112275040102951,12/27/2011,2.0000
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1112275040102951,12/27/2011,25.0000
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1112275040102951,12/27/2011,40.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1201035060103058,1/3/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1201095150104454,1/9/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1201175060103305,1/17/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1201235200104688,1/23/2012,40.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1201305210104649,1/30/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1202065040103407,2/6/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1202155120103990,2/15/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1202215160104300,2/21/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1202275230104846,2/27/2012,40.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1203085020103007,3/8/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1203155090103704,3/15/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1203225090103655,3/22/2012,65.7500
20c850e6-86df-4bb3-9a20-ad564b119fa9-0009711728,CS1203265140104398,3/26/2012,40.7500
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,CS1112125230104994,12/12/2011,150.0000
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,CS1112235140104203,12/23/2011,120.0000
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,CS1201095180105289,1/9/2012,150.0000
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,CS1201235120105221,1/23/2012,120.0000
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,CS1203125260104886,3/12/2012,75.0000
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,CS1203195260104664,3/19/2012,75.0000
12774a8c-631f-49db-92e5-fad3168ff8c7-0011600650,CS1203265080105161,3/26/2012,75.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1112060010100546,12/6/2011,110.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1112190010100788,12/19/2011,81.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1201030010101570,1/3/2012,110.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1201170010101472,1/17/2012,81.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1202130010100652,2/13/2012,20.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1202270010100640,2/27/2012,58.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1203120010100587,3/12/2012,34.0000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1203125040100967,3/12/2012,120.5000
7110b939-6246-4939-bc26-a8cdc4baaa01-0012271894,CS1203260010100572,3/26/2012,36.5000
973832da-63d9-41ef-9df9-46e01691d293-0010166918,CS1203265180101317,3/26/2012,110.7700
8ad42c97-c6d4-4a93-b673-d75fd005d7b7-0011912319,CS1111305140102113,11/30/2011,100.0000
8ad42c97-c6d4-4a93-b673-d75fd005d7b7-0011912319,CS1112095070102008,12/9/2011,75.0000
8ad42c97-c6d4-4a93-b673-d75fd005d7b7-0011912319,CS1112215060102180,12/21/2011,200.0000
8ad42c97-c6d4-4a93-b673-d75fd005d7b7-0011912319,CS1201255090102303,1/25/2012,100.0000
8ad42c97-c6d4-4a93-b673-d75fd005d7b7-0011912319,CS1201255090102304,1/25/2012,123.0000
8ad42c97-c6d4-4a93-b673-d75fd005d7b7-0011912319,CS1202215100102113,2/21/2012,150.0000
8ad42c97-c6d4-4a93-b673-d75fd005d7b7-0011912319,CS1203265090102184,3/26/2012,110.0000
8b1e80de-9a62-4c3c-b23a-df7e9af789b3-0009337681,CS1203195170103500,3/19/2012,68.0800
8b1e80de-9a62-4c3c-b23a-df7e9af789b3-0009337681,CS1203265150103724,3/26/2012,68.0800
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1112215110100476,12/21/2011,18.0000
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1112215110100476,12/21/2011,27.7700
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1112215110100476,12/21/2011,155.0000
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1112220010101111,12/22/2011,169.0000
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1201050010101305,1/5/2012,18.0000
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1201050010101305,1/5/2012,42.0000
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1201050010101305,1/5/2012,155.0000
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1201240010102406,1/24/2012,107.4900
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1202020010101032,2/2/2012,155.0000
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1202155110100453,2/15/2012,196.7700
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1202275220100499,2/27/2012,200.7700
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1203125150100551,3/12/2012,144.4600
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1203265130100576,3/26/2012,10.5400
e781abfa-04f5-4ff3-b65d-367483df8029-0009859013,CS1203265130100576,3/26/2012,115.9200
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1112065000104020,12/6/2011,203.0000
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1112205030104065,12/20/2011,194.7600
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1201035160103151,1/3/2012,203.0000
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1201185030104399,1/18/2012,179.7700
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1201305270104022,1/30/2012,236.7700
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1202155160103682,2/15/2012,168.3000
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1202285070103841,2/28/2012,34.7000
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1202285070103841,2/28/2012,148.5700
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1203125070104418,3/12/2012,8.7700
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1203125070104418,3/12/2012,203.0000
ff621ce5-7657-4546-a7db-7c74bf1fb6f4-0009303361,CS1203265120103397,3/26/2012,236.7700
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1112125130103671,12/12/2011,3.2400
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1112195180103281,12/19/2011,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1112275150103599,12/27/2011,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1201095110103502,1/9/2012,3.2400
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1201175280103771,1/17/2012,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1201235000105188,1/23/2012,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1201305100103336,1/30/2012,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1202135150104184,2/13/2012,3.2400
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1202215130104272,2/21/2012,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1202275110103278,2/27/2012,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1203125260103942,3/12/2012,3.2400
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1203195280103946,3/19/2012,10.6200
00916863-d6b4-4a3f-ac45-119847dc6417-0010122606,CS1203265000104267,3/26/2012,10.6200
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1112055110102618,12/5/2011,105.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1112125230104126,12/12/2011,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1112195020102240,12/19/2011,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1112275180103751,12/27/2011,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1112305300103565,12/30/2011,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1201095100103509,1/9/2012,105.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1201175250103943,1/17/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1201235160103884,1/23/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1201275030102702,1/27/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1202065090103143,2/6/2012,105.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1202105120103586,2/10/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1202215170103648,2/21/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1202275290104078,2/27/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1203055330103422,3/5/2012,105.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1203095050102915,3/9/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1203165150103405,3/16/2012,108.1700
04510d22-e4d8-40b6-812d-31ba50491d82-0011709465,CS1203265130104228,3/26/2012,108.1700
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1112055000104923,12/5/2011,26.1500
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1112125050102909,12/12/2011,52.8900
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1112195200103576,12/19/2011,53.8300
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1112275030102387,12/27/2011,45.3900
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1112285130104317,12/28/2011,4.3000
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1201045150103954,1/4/2012,53.8300
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1201175280104074,1/17/2012,53.8300
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1201185090103882,1/18/2012,57.2900
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1201305230104323,1/30/2012,13.3100
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1201305230104323,1/30/2012,18.9800
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1202225100103392,2/22/2012,26.9500
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1203055230104461,3/5/2012,57.2900
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1203125240104182,3/12/2012,54.5000
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1203195260104106,3/19/2012,57.2900
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1203265160104026,3/26/2012,9.1800
65186812-8274-4094-8b6b-1ed689d66fa6-0011226460,CS1203265160104026,3/26/2012,23.1100
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1201135060100863,1/13/2012,85.0000
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1201135060100863,1/13/2012,95.0000
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1201135060100863,1/13/2012,1882.6800
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1201305140100975,1/30/2012,147.6900
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1202135140101103,2/13/2012,119.0800
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1202295120100796,2/29/2012,0.9200
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1202295120100796,2/29/2012,52.2200
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1202295120100796,2/29/2012,85.0000
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1203125230101159,3/12/2012,51.3000
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1203265130101211,3/26/2012,65.0400
7eba6fbe-715b-48cf-9c15-70c720a1c03d-0011622499,CS1203265130101211,3/26/2012,68.7000
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1201105000100308,1/10/2012,81.0100
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1201245000100312,1/24/2012,81.0100
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1202035150100199,2/3/2012,56.0100
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1202175000100255,2/17/2012,81.0100
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1203025060100295,3/2/2012,81.0100
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1203125020100049,3/12/2012,81.0100
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1203265120100170,3/26/2012,3.9800
d5223278-aabd-4ff1-84bf-2c0f6d620180-0011412749,CS1203265120100170,3/26/2012,77.0300
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1202065110102717,2/6/2012,96.4600
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1202075080102429,2/7/2012,96.4600
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1202215160103027,2/21/2012,96.4600
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1202215160103028,2/21/2012,8.6200
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1202215160103028,2/21/2012,37.8400
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1203095110102730,3/9/2012,192.9200
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1203165150102846,3/16/2012,37.8400
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1203165150102846,3/16/2012,105.0800
0ace3694-75fd-4842-999f-312ad4605753-0011394327,CS1203265250103399,3/26/2012,96.4600
4c33a20b-d49b-4893-91f5-e23ce7c5d53e-0138234241,CS1201035130100713,1/3/2012,100.0000
4c33a20b-d49b-4893-91f5-e23ce7c5d53e-0138234241,CS1202065170100828,2/6/2012,100.0000
4c33a20b-d49b-4893-91f5-e23ce7c5d53e-0138234241,CS1203055190100750,3/5/2012,100.0000
4c33a20b-d49b-4893-91f5-e23ce7c5d53e-0138234241,CS1203265060100725,3/26/2012,22.0000
4c33a20b-d49b-4893-91f5-e23ce7c5d53e-0138234241,CS1203265060100725,3/26/2012,78.0000
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1112055150101469,12/5/2011,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1112125070102285,12/12/2011,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1112195270101858,12/19/2011,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1201095080102304,1/9/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1201105000102392,1/10/2012,267.5400
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1201175000102546,1/17/2012,34.3800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1201175000102546,1/17/2012,81.7000
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1201235220102043,1/23/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1201305080102141,1/30/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1202065080102166,2/6/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1202135120101858,2/13/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1202215240101909,2/21/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1202275280102016,2/27/2012,46.3200
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1202275280102016,2/27/2012,69.7600
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1203055180101478,3/5/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1203125120102123,3/12/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1203195130102009,3/19/2012,116.0800
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1203265270102065,3/26/2012,46.3200
ab059065-4382-42a2-95ab-94040be3e658-0011781581,CS1203265270102065,3/26/2012,69.7600
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1112055120102716,12/5/2011,297.2400
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1112055320103625,12/5/2011,73.0000
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1112195170103257,12/19/2011,74.0000
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1112275220104092,12/27/2011,371.5500
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1112295040102880,12/29/2011,73.0000
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1201175230103717,1/17/2012,73.0000
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1202035160102717,2/3/2012,297.2400
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1202135050103223,2/13/2012,73.0000
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1203015250102494,3/1/2012,467.0800
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1203265150103777,3/26/2012,2.4600
0ee2b3c9-db91-4a64-99f8-4cb84ed497ba-0011648725,CS1203265150103777,3/26/2012,114.9600
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1112055170100366,12/5/2011,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1112135000100393,12/13/2011,37.8500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1112195240100353,12/19/2011,53.4500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1112235040100367,12/23/2011,27.5500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1112305000100333,12/30/2011,16.5200
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1201095130100437,1/9/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1201175100100285,1/17/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1201235240100334,1/23/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1201305270100367,1/30/2012,11.0300
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1202065200100294,2/6/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1202135110100422,2/13/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1202275180100390,2/27/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1203055210100273,3/5/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1203125160100330,3/12/2012,58.1500
0d17f63f-af5c-4bd9-a6c9-c5467ab03dc8-0010032248,CS1203195150100306,3/19/2012,58.1500
