SourceId,Target,DaysSinceLast,LastPayment,DaysSinceLast2,LastPayment2
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,107.86,6,81.62,6,84.92
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,116.54,7,107.86,6,81.62
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,116.54,7,116.54,7,107.86
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,120,7,116.54,7,116.54
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,81.46,1,120,7,116.54
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,101.62,7,81.46,1,120
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,116.54,6,101.62,7,81.46
4611d3c1-bafb-4950-9db3-4e3d535f8797-0010166235,50,1,116.54,6,101.62
7e48779e-a6cd-449a-8d94-870ad3e46cf7-0009534063,57.69,14,57.69,15,57.69
7e48779e-a6cd-449a-8d94-870ad3e46cf7-0009534063,57.69,13,57.69,14,57.69
7e48779e-a6cd-449a-8d94-870ad3e46cf7-0009534063,57.69,14,57.69,13,57.69
014f383f-9341-4336-b634-0a7177de0305-0009607904,138.46,14,138.46,14,138.46
014f383f-9341-4336-b634-0a7177de0305-0009607904,138.46,14,138.46,14,138.46
014f383f-9341-4336-b634-0a7177de0305-0009607904,138.46,14,138.46,14,138.46
014f383f-9341-4336-b634-0a7177de0305-0009607904,138.46,14,138.46,14,138.46
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,7,28.85,7,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,57.7,16,28.85,7,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,6,57.7,16,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,8,28.85,6,57.7
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,5,28.85,8,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,57.7,15,28.85,5,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,6,57.7,15,28.85
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,8,28.85,6,57.7
d5c5db14-2077-4837-81b4-b1b45d88ac2e-0009218488,28.85,6,28.85,8,28.85
466ebada-bebc-4764-be60-06fb039edc7f-0010133746,64,14,71,15,89
466ebada-bebc-4764-be60-06fb039edc7f-0010133746,71,14,64,14,71
466ebada-bebc-4764-be60-06fb039edc7f-0010133746,89,20,71,14,64
466ebada-bebc-4764-be60-06fb039edc7f-0010133746,71,14,89,20,71
0fcec73d-b7f9-49ad-b8c8-0077c557241c-0011356358,57.99,29,119.77,7,119.77
0fcec73d-b7f9-49ad-b8c8-0077c557241c-0011356358,114.06,6,57.99,29,119.77
0fcec73d-b7f9-49ad-b8c8-0077c557241c-0011356358,51.55,7,114.06,6,57.99
0fcec73d-b7f9-49ad-b8c8-0077c557241c-0011356358,77.32,7,51.55,7,114.06
0fcec73d-b7f9-49ad-b8c8-0077c557241c-0011356358,45.75,7,77.32,7,51.55
0fcec73d-b7f9-49ad-b8c8-0077c557241c-0011356358,25.77,8,45.75,7,77.32
0fcec73d-b7f9-49ad-b8c8-0077c557241c-0011356358,51.54,6,25.77,8,45.75
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,110.16,3,17.54,11,112.83
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,119.55,14,110.16,3,17.54
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,66.86,14,119.55,14,110.16
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,36,7,66.86,14,119.55
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,68.92,7,36,7,66.86
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,78,4,68.92,7,36
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,64.51,10,78,4,68.92
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0012127035,114,4,64.51,10,78
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,92.21,3,62.62,11,137.83
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,119.55,14,92.21,3,62.62
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,99.86,14,119.55,14,92.21
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,36,7,99.86,14,119.55
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,68.92,7,36,7,99.86
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,78,4,68.92,7,36
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,97.51,10,78,4,68.92
d4ec2cfc-5282-451d-9ad7-9d09e2c4c822-0009642159,89,4,97.51,10,78
7b8216f5-ab35-4e18-bc40-5969f5864415-0009730500,207.23,14,207.23,15,207.23
7b8216f5-ab35-4e18-bc40-5969f5864415-0009730500,207.23,13,207.23,14,207.23
7b8216f5-ab35-4e18-bc40-5969f5864415-0009730500,207.23,14,207.23,13,207.23
7b8216f5-ab35-4e18-bc40-5969f5864415-0009730500,207.23,14,207.23,14,207.23
f0062b07-7425-4f25-93d8-f4a98d800ef9-0011622502,49,10,27,13,98
f0062b07-7425-4f25-93d8-f4a98d800ef9-0011622502,98,11,49,10,27
f0062b07-7425-4f25-93d8-f4a98d800ef9-0011622502,98,14,98,11,49
f0062b07-7425-4f25-93d8-f4a98d800ef9-0011622502,98,14,98,14,98
f0062b07-7425-4f25-93d8-f4a98d800ef9-0011622502,98,8,98,14,98
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,8,133.38,7,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,7,133.38,8,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,6,133.38,7,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,8,133.38,6,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,6,133.38,8,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,7,133.38,6,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,7,133.38,7,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,7,133.38,7,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,8,133.38,7,133.38
822fe870-8783-4d9f-8e71-ba91de0a14fc-0010328869,133.38,6,133.38,8,133.38
79956fe7-538c-42c8-8403-172e6357ad90-0204422081,124.62,14,124.62,13,124.62
79956fe7-538c-42c8-8403-172e6357ad90-0204422081,124.62,13,124.62,14,124.62
79956fe7-538c-42c8-8403-172e6357ad90-0204422081,124.62,15,124.62,13,124.62
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,8,155.77,6,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,8,155.77,8,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,8,155.77,8,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,8,155.77,8,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,4,155.77,8,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,10,155.77,4,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,3,155.77,10,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,11,155.77,3,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,4,155.77,11,155.77
71673edd-be52-4ed0-b525-3fd64303af37-0597064061,155.77,8,155.77,4,155.77
d8d9ae5e-4d8f-42ad-9b69-f4f6624fc2ff-0012178390,75,14,55,14,150
d8d9ae5e-4d8f-42ad-9b69-f4f6624fc2ff-0012178390,30,30,75,14,55
d8d9ae5e-4d8f-42ad-9b69-f4f6624fc2ff-0012178390,40,13,30,30,75
0f6d0986-f472-4d9e-bbc1-7cbca31107a8-0577966601,23.08,14,23.08,14,23.08
0f6d0986-f472-4d9e-bbc1-7cbca31107a8-0577966601,23.08,14,23.08,14,23.08
0f6d0986-f472-4d9e-bbc1-7cbca31107a8-0577966601,23.08,14,23.08,14,23.08
0f6d0986-f472-4d9e-bbc1-7cbca31107a8-0577966601,23.08,14,23.08,14,23.08
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,7,59.54,7,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,119.08,16,59.54,7,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,6,119.08,16,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,8,59.54,6,119.08
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,5,59.54,8,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,119.08,15,59.54,5,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,6,119.08,15,59.54
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,8,59.54,6,119.08
b0c872e4-2c9e-42c3-bc25-e803dbd8a108-0011460381,59.54,6,59.54,8,59.54
e820fa0c-b010-432f-8078-f453a3181117-0010379557,83.08,14,58.08,15,83.08
e820fa0c-b010-432f-8078-f453a3181117-0010379557,83.08,13,83.08,14,58.08
e820fa0c-b010-432f-8078-f453a3181117-0010379557,83.08,14,83.08,13,83.08
e820fa0c-b010-432f-8078-f453a3181117-0010379557,83.08,14,83.08,14,83.08
20a2201c-6eab-48f4-8f9a-60aa400ae4c7-0010378960,94.62,16,94.62,15,94.62
20a2201c-6eab-48f4-8f9a-60aa400ae4c7-0010378960,94.62,12,94.62,16,94.62
20a2201c-6eab-48f4-8f9a-60aa400ae4c7-0010378960,94.62,14,94.62,12,94.62
20a2201c-6eab-48f4-8f9a-60aa400ae4c7-0010378960,94.62,13,94.62,14,94.62
de1df2b3-bb4c-460a-bdc7-194ea0537c1f-0011945101,59.38,12,154.62,10,59.38
de1df2b3-bb4c-460a-bdc7-194ea0537c1f-0011945101,25.76,13,59.38,12,154.62
de1df2b3-bb4c-460a-bdc7-194ea0537c1f-0011945101,154.62,21,25.76,13,59.38
de1df2b3-bb4c-460a-bdc7-194ea0537c1f-0011945101,33.62,6,154.62,21,25.76
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,50.48,7,52.36,7,46.7
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,38.21,7,50.48,7,52.36
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,15.56,7,38.21,7,50.48
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,29.25,7,15.56,7,38.21
1fc3ec20-a178-4d1f-8db2-da23c15e207d-0011570221,6.6,7,29.25,7,15.56
04ea7113-d20e-46f4-92fd-d10a8123d29d-0010247845,156.92,14,156.92,43,315
04ea7113-d20e-46f4-92fd-d10a8123d29d-0010247845,156.92,14,156.92,14,156.92
0ba65394-150f-4deb-ab43-8d903a441c13-0009851718,87.69,11,54.62,7,87.69
0ba65394-150f-4deb-ab43-8d903a441c13-0009851718,87.69,3,87.69,11,54.62
0ba65394-150f-4deb-ab43-8d903a441c13-0009851718,73.85,48,87.69,3,87.69
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0615837401,85.38,14,85.38,15,85.38
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0615837401,85.38,13,85.38,14,85.38
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0615837401,85.38,14,85.38,13,85.38
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0615837401,85.38,14,85.38,14,85.38
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0009656413,57.69,14,98.31,15,57.69
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0009656413,98.31,27,57.69,14,98.31
d0f053d8-025e-4d7b-aa15-6605c3b6cd26-0009656413,57.69,14,98.31,27,57.69
7cd032f2-b5f8-4b03-8936-f524c42473c2-0009355772,78.11,7,75,7,57.1
7cd032f2-b5f8-4b03-8936-f524c42473c2-0009355772,87.69,7,78.11,7,75
7cd032f2-b5f8-4b03-8936-f524c42473c2-0009355772,87.69,7,87.69,7,78.11
7cd032f2-b5f8-4b03-8936-f524c42473c2-0009355772,36.18,9,87.69,7,87.69
45799445-4aa4-49b7-9656-7826a73c6c60-0547728481,197.71,14,197.71,15,197.71
45799445-4aa4-49b7-9656-7826a73c6c60-0547728481,197.71,13,197.71,14,197.71
45799445-4aa4-49b7-9656-7826a73c6c60-0547728481,197.71,14,197.71,13,197.71
45799445-4aa4-49b7-9656-7826a73c6c60-0547728481,197.71,14,197.71,14,197.71
068233a7-32f4-4882-9a21-c4b2e099908a-0011451003,175.38,14,175.38,14,175.38
068233a7-32f4-4882-9a21-c4b2e099908a-0011451003,175.38,14,175.38,14,175.38
068233a7-32f4-4882-9a21-c4b2e099908a-0011451003,175.38,14,175.38,14,175.38
068233a7-32f4-4882-9a21-c4b2e099908a-0011451003,175.38,14,175.38,14,175.38
069a134e-9878-40fc-9b97-0a54e5ee68cb-0179566091,162.4,21,195.51,15,204.92
069a134e-9878-40fc-9b97-0a54e5ee68cb-0179566091,178.02,7,162.4,21,195.51
069a134e-9878-40fc-9b97-0a54e5ee68cb-0179566091,204.92,14,178.02,7,162.4
069a134e-9878-40fc-9b97-0a54e5ee68cb-0179566091,204.92,13,204.92,14,178.02
ef0a3a44-27b8-4bf2-81e3-3be6de709b3f-0550260941,173.08,23,173.08,18,173.08
ef0a3a44-27b8-4bf2-81e3-3be6de709b3f-0550260941,173.08,13,173.08,23,173.08
ef0a3a44-27b8-4bf2-81e3-3be6de709b3f-0550260941,173.08,14,173.08,13,173.08
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,7,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,8,189.23,7,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,8,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,6,189.23,7,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,8,189.23,6,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,6,189.23,8,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,6,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,7,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,7,189.23,7,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,8,189.23,7,189.23
02a5958e-54fb-49d1-a1d6-ef134a54e949-N005625551,189.23,6,189.23,8,189.23
3e9e165a-9274-4e23-8a56-99ff6ce267b4-0011568313,196.15,15,196.15,14,171.15
3e9e165a-9274-4e23-8a56-99ff6ce267b4-0011568313,196.15,14,196.15,15,196.15
3e9e165a-9274-4e23-8a56-99ff6ce267b4-0011568313,196.15,13,196.15,14,196.15
3e9e165a-9274-4e23-8a56-99ff6ce267b4-0011568313,196.15,14,196.15,13,196.15
3e9e165a-9274-4e23-8a56-99ff6ce267b4-0011568313,196.15,14,196.15,14,196.15
dc35ceed-867f-4618-899b-6b8d37773dba-0011650228,249.23,14,149.23,15,249.23
dc35ceed-867f-4618-899b-6b8d37773dba-0011650228,249.23,13,249.23,14,149.23
dc35ceed-867f-4618-899b-6b8d37773dba-0011650228,249.23,14,249.23,13,249.23
dc35ceed-867f-4618-899b-6b8d37773dba-0011650228,249.23,14,249.23,14,249.23
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,93,14,124,14,124
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,31,1,93,14,124
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,99,13,31,1,93
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,96,14,99,13,31
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,38.27,7,96,14,99
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,30.2,6,38.27,7,96
7842bb92-63f1-48ca-95eb-a0f7e5988795-0010650184,22,2,30.2,6,38.27
a255bcf6-2ff7-469b-9b39-334a184303b5-0010752794,80.54,15,131.54,13,83.83
a255bcf6-2ff7-469b-9b39-334a184303b5-0010752794,131.54,12,80.54,15,131.54
a255bcf6-2ff7-469b-9b39-334a184303b5-0010752794,80.54,14,131.54,12,80.54
a255bcf6-2ff7-469b-9b39-334a184303b5-0010752794,131.54,14,80.54,14,131.54
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,1.69,7,119.77,7,119.77
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,119.77,7,1.69,7,119.77
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,119.77,7,119.77,7,1.69
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,119.77,7,119.77,7,119.77
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,1.69,7,119.77,7,119.77
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,119.77,7,1.69,7,119.77
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,119.77,7,119.77,7,1.69
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,119.77,7,119.77,7,119.77
e04916c7-7665-450d-b9c6-4e09ccd1f5f2-0505590323,1.69,7,119.77,7,119.77
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,7,121.15,7,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,8,121.15,7,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,9,121.15,8,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,4,121.15,9,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,9,121.15,4,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,6,121.15,9,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,6,121.15,6,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,7,121.15,6,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,7,121.15,7,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,8,121.15,7,121.15
2aa4ed71-9265-4363-923d-73916de1cc0c-4536307591,121.15,6,121.15,8,121.15
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,35.8
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,7,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,4,56.08,7,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,4,56.08
4e33f658-c8da-46ec-83bf-5eacf49b349b-0012075853,56.08,3,56.08,3,56.08
335ffc5d-da16-4014-8589-e56c5b4ffefe-0203236921,23.75,29,36.25,13,23.75
25ae524e-5e32-4a74-8835-aae6c04182cc-0009218304,46.86,12,47.52,10,66.48
25ae524e-5e32-4a74-8835-aae6c04182cc-0009218304,117.69,13,46.86,12,47.52
25ae524e-5e32-4a74-8835-aae6c04182cc-0009218304,11.82,27,117.69,13,46.86
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,73,7,49.21,6,49.51
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,17.58,7,73,7,49.21
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,18.74,8,17.58,7,73
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,18.25,7,18.74,8,17.58
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,17.96,6,18.25,7,18.74
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,18.18,8,17.96,6,18.25
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,18.05,6,18.18,8,17.96
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,17.98,14,18.05,6,18.18
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,16.73,8,17.98,14,18.05
6420c9b8-04b1-43b3-8c25-37f7a8266a55-0009696474,18.58,13,16.73,8,17.98
e68ff814-a4ea-4326-adff-72738177932d-0183060382,18.91,8,63.46,7,63.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,27.37,7,18.91,8,63.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,6,27.37,7,18.91
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,8,63.46,6,27.37
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,7,63.46,8,63.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,38.46,6,63.46,7,63.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,7,38.46,6,63.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,7,63.46,7,38.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,63.46,8,63.46,7,63.46
e68ff814-a4ea-4326-adff-72738177932d-0183060382,59.62,6,63.46,8,63.46
4567cd90-227a-46b3-9ab0-b01ab4fd72b3-0010205699,441.69,14,441.69,14,441.69
4567cd90-227a-46b3-9ab0-b01ab4fd72b3-0010205699,441.69,14,441.69,14,441.69
4567cd90-227a-46b3-9ab0-b01ab4fd72b3-0010205699,441.69,14,441.69,14,441.69
4567cd90-227a-46b3-9ab0-b01ab4fd72b3-0010205699,441.69,14,441.69,14,441.69
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,6.51,7,7.25,7,6.97
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,12.37,16,6.51,7,7.25
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,7.93,6,12.37,16,6.51
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,8.36,8,7.93,6,12.37
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,7.01,5,8.36,8,7.93
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,16.52,15,7.01,5,8.36
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,5.49,6,16.52,15,7.01
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,6.86,8,5.49,6,16.52
49e0034f-c409-4a46-899f-40ad78f66f31-0010497489,6.72,6,6.86,8,5.49
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,41.76,3,39.57,7,51.43
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,58.89,4,41.76,3,39.57
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,42.27,8,58.89,4,41.76
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,58.22,7,42.27,8,58.89
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,25.94,6,58.22,7,42.27
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,26.09,8,25.94,6,58.22
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,35.63,1,26.09,8,25.94
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,20.25,2,35.63,1,26.09
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,29.01,3,20.25,2,35.63
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,28.66,7,29.01,3,20.25
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,23.92,9,28.66,7,29.01
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,26.92,5,23.92,9,28.66
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,25.86,8,26.92,5,23.92
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,23.05,6,25.86,8,26.92
df93e5d6-3469-4933-97dd-a9be04a8cb2e-0012502893,80,1,23.05,6,25.86
04c23d5f-b065-4236-86ef-c422d6f87fcf-0011855556,397,36,397,34,251
5bf60b85-2c3b-49cb-89f4-2c7435dbcde1-0009708443,364.62,14,364.62,15,364.62
5bf60b85-2c3b-49cb-89f4-2c7435dbcde1-0009708443,364.62,13,364.62,14,364.62
5bf60b85-2c3b-49cb-89f4-2c7435dbcde1-0009708443,364.62,14,364.62,13,364.62
5bf60b85-2c3b-49cb-89f4-2c7435dbcde1-0009708443,364.62,14,364.62,14,364.62
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,130,4,135,7,135
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,11,130,4,135
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,6,135,11,130
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,4,135,6,135
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,130,11,135,4,135
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,85,3,130,11,135
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,7,85,3,130
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,10,135,7,85
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,135,8,135,10,135
9837cb13-1a54-47d2-9c62-c312381daf1c-0011027511,130,6,135,8,135
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,8,124.62,7,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,7,124.62,8,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,6,124.62,7,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,8,124.62,6,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,6,124.62,8,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,7,124.62,6,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,7,124.62,7,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,7,124.62,7,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,8,124.62,7,124.62
69f3becd-3969-45e3-b45b-21a89a8d895e-0011620284,124.62,6,124.62,8,124.62
2403e941-6933-4dc1-a41e-296987bf573b-0011809356,389.62,14,424.62,15,389.62
2403e941-6933-4dc1-a41e-296987bf573b-0011809356,424.62,13,389.62,14,424.62
2403e941-6933-4dc1-a41e-296987bf573b-0011809356,424.62,14,424.62,13,389.62
2403e941-6933-4dc1-a41e-296987bf573b-0011809356,10840.78,14,424.62,14,424.62
83bc720b-6184-48b4-be24-b8de4a3e32a4-0009155332,110.15,7,160.15,7,160.15
83bc720b-6184-48b4-be24-b8de4a3e32a4-0009155332,160.15,7,110.15,7,160.15
83bc720b-6184-48b4-be24-b8de4a3e32a4-0009155332,160.15,7,160.15,7,110.15
83bc720b-6184-48b4-be24-b8de4a3e32a4-0009155332,300,21,160.15,7,160.15
